event_id,station,start_time,end_time,fault_type_num,fault_type,affected_variable,original_value,modified_value,severity,injection_parameters
8697651b,Jaisalmer,2024-05-13 22:00:00,2024-05-13 22:00:00,5,COMMUNICATION,all,33.9,,missing_packet,dur=1
c601f6e3,Jaisalmer,2023-08-29 05:00:00,2023-08-29 09:00:00,5,COMMUNICATION,all,25.1,,burst_missing,dur=5
1c468ca0,Jaisalmer,2024-03-05 21:00:00,2024-03-05 21:00:00,5,COMMUNICATION,temperature_c,17.9,,partial_missing,dur=1
51b2220e,Jaisalmer,2021-01-21 06:00:00,2021-01-21 06:00:00,5,COMMUNICATION,temperature_c,10.0,,partial_missing,dur=1
2a622e23,Jaisalmer,2024-09-22 07:00:00,2024-09-22 07:00:00,5,COMMUNICATION,temperature_c,27.7,,partial_missing,dur=1
f0b34e73,Jaisalmer,2022-10-09 11:00:00,2022-10-09 11:00:00,5,COMMUNICATION,temperature_c,30.7,,partial_missing,dur=1
176c88a0,Jaisalmer,2024-10-02 01:00:00,2024-10-02 01:00:00,5,COMMUNICATION,all,29.0,,missing_packet,dur=1
8d67dd97,Jaisalmer,2024-01-27 20:00:00,2024-01-27 20:00:00,5,COMMUNICATION,temperature_c,17.0,,partial_missing,dur=1
007d7a0c,Jaisalmer,2023-09-30 01:00:00,2023-09-30 03:00:00,5,COMMUNICATION,all,29.0,,burst_missing,dur=3
67171444,Jaisalmer,2024-08-12 15:00:00,2024-08-12 15:00:00,5,COMMUNICATION,temperature_c,32.2,,partial_missing,dur=1
910d6479,Jaisalmer,2023-10-04 11:00:00,2023-10-04 20:00:00,5,COMMUNICATION,all,35.7,,burst_missing,dur=10
ec1e2058,Jaisalmer,2021-08-07 15:00:00,2021-08-07 21:00:00,5,COMMUNICATION,all,38.9,,burst_missing,dur=7
e1aae63d,Jaisalmer,2024-06-23 14:00:00,2024-06-23 14:00:00,5,COMMUNICATION,temperature_c,40.5,,partial_missing,dur=1
96a24440,Jaisalmer,2021-08-02 15:00:00,2021-08-02 15:00:00,5,COMMUNICATION,temperature_c,34.3,,partial_missing,dur=1
b2560187,Jaisalmer,2021-08-30 12:00:00,2021-08-30 21:00:00,5,COMMUNICATION,all,35.7,,burst_missing,dur=10
93e4ad9d,Jaisalmer,2021-08-02 05:00:00,2021-08-02 05:00:00,5,COMMUNICATION,temperature_c,26.4,,partial_missing,dur=1
60223dac,Jaisalmer,2023-05-04 07:00:00,2023-05-04 07:00:00,5,COMMUNICATION,temperature_c,24.6,,partial_missing,dur=1
3b231102,Jaisalmer,2021-05-25 02:00:00,2021-05-25 02:00:00,5,COMMUNICATION,all,26.5,,missing_packet,dur=1
1fab3046,Jaisalmer,2021-01-30 10:00:00,2021-01-30 10:00:00,5,COMMUNICATION,all,18.2,,missing_packet,dur=1
9e1637f9,Jaisalmer,2024-05-24 19:00:00,2024-05-24 19:00:00,5,COMMUNICATION,temperature_c,43.0,,partial_missing,dur=1
78f9cc73,Jaisalmer,2024-07-05 07:00:00,2024-07-05 07:00:00,5,COMMUNICATION,temperature_c,30.0,,partial_missing,dur=1
05cb4ee4,Jaisalmer,2023-06-25 06:00:00,2023-06-25 06:00:00,5,COMMUNICATION,all,28.9,,missing_packet,dur=1
991f30db,Jaisalmer,2023-08-22 16:00:00,2023-08-22 16:00:00,5,COMMUNICATION,all,36.4,,missing_packet,dur=1
e1860e56,Jaisalmer,2023-03-01 17:00:00,2023-03-01 19:00:00,5,COMMUNICATION,all,30.9,,burst_missing,dur=3
b2a7862a,Jaisalmer,2023-04-11 07:00:00,2023-04-11 07:00:00,5,COMMUNICATION,temperature_c,27.1,,partial_missing,dur=1
57f9339a,Jaisalmer,2022-12-13 04:00:00,2022-12-13 13:00:00,5,COMMUNICATION,all,14.6,,burst_missing,dur=10
c406e4ad,Jaisalmer,2022-04-07 16:00:00,2022-04-07 16:00:00,5,COMMUNICATION,temperature_c,41.8,,partial_missing,dur=1
6ac6de85,Jaisalmer,2021-05-21 22:00:00,2021-05-21 22:00:00,5,COMMUNICATION,temperature_c,33.7,,partial_missing,dur=1
77233de0,Jaisalmer,2023-03-08 16:00:00,2023-03-08 16:00:00,5,COMMUNICATION,temperature_c,31.1,,partial_missing,dur=1
a9a2e606,Jaisalmer,2021-03-16 13:00:00,2021-03-16 13:00:00,5,COMMUNICATION,all,35.7,,missing_packet,dur=1
9725bc24,Jaisalmer,2024-08-16 17:00:00,2024-08-16 21:00:00,5,COMMUNICATION,all,27.7,,burst_missing,dur=5
80a80881,Jaisalmer,2024-10-12 14:00:00,2024-10-12 20:00:00,5,COMMUNICATION,all,35.5,,burst_missing,dur=7
dcee7730,Jaisalmer,2022-11-20 06:00:00,2022-11-20 12:00:00,5,COMMUNICATION,all,16.4,,burst_missing,dur=7
b4cda2fb,Jaisalmer,2023-01-22 12:00:00,2023-01-22 12:00:00,5,COMMUNICATION,all,17.3,,missing_packet,dur=1
4d50b73b,Jaisalmer,2021-02-08 18:00:00,2021-02-08 18:00:00,5,COMMUNICATION,temperature_c,26.9,,partial_missing,dur=1
3b4bf0bf,Jaisalmer,2021-11-01 14:00:00,2021-11-01 14:00:00,5,COMMUNICATION,temperature_c,33.1,,partial_missing,dur=1
95dcda5d,Jaisalmer,2022-04-22 19:00:00,2022-04-22 19:00:00,5,COMMUNICATION,temperature_c,34.9,,partial_missing,dur=1
665e2f19,Jaisalmer,2022-02-17 16:00:00,2022-02-17 16:00:00,5,COMMUNICATION,temperature_c,28.6,,partial_missing,dur=1
4d3d649f,Jaisalmer,2024-05-04 15:00:00,2024-05-04 15:00:00,5,COMMUNICATION,all,38.1,,missing_packet,dur=1
c9f5ee90,Jaisalmer,2022-04-24 22:00:00,2022-04-24 22:00:00,6,MULTIVARIATE,relative_humidity_pct,14.0,5.0,moisture_mismatch,
c147accc,Jaisalmer,2022-10-07 23:00:00,2022-10-07 23:00:00,6,MULTIVARIATE,relative_humidity_pct,27.0,5.0,moisture_mismatch,
58f0d6cc,Jaisalmer,2022-05-09 17:00:00,2022-05-09 17:00:00,6,MULTIVARIATE,temperature_c,41.6,51.6,t_rh_mismatch,
1cd699c4,Jaisalmer,2023-07-26 04:00:00,2023-07-26 04:00:00,6,MULTIVARIATE,temperature_c,25.9,35.9,t_rh_mismatch,
9400f5dd,Jaisalmer,2022-02-01 03:00:00,2022-02-01 03:00:00,6,MULTIVARIATE,temperature_c,15.4,25.4,t_rh_mismatch,
88f81263,Jaisalmer,2024-09-16 06:00:00,2024-09-16 06:00:00,6,MULTIVARIATE,relative_humidity_pct,87.0,47.0,moisture_mismatch,
e4601be7,Jaisalmer,2023-11-13 07:00:00,2023-11-13 07:00:00,6,MULTIVARIATE,temperature_c,15.7,25.7,t_rh_mismatch,
0ed726c0,Jaisalmer,2024-04-16 23:00:00,2024-04-16 23:00:00,6,MULTIVARIATE,temperature_c,29.8,39.8,t_rh_mismatch,
1c84020c,Jaisalmer,2022-07-30 18:00:00,2022-07-30 18:00:00,6,MULTIVARIATE,relative_humidity_pct,74.0,34.0,moisture_mismatch,
ced377df,Jaisalmer,2021-05-29 08:00:00,2021-05-29 08:00:00,6,MULTIVARIATE,relative_humidity_pct,70.0,30.0,moisture_mismatch,
dcec2697,Jaisalmer,2021-11-13 17:00:00,2021-11-13 17:00:00,6,MULTIVARIATE,temperature_c,28.1,38.1,t_rh_mismatch,
7843926b,Jaisalmer,2022-04-03 15:00:00,2022-04-03 15:00:00,6,MULTIVARIATE,relative_humidity_pct,5.0,5.0,moisture_mismatch,
92341a67,Jaisalmer,2023-12-25 20:00:00,2023-12-25 20:00:00,6,MULTIVARIATE,relative_humidity_pct,61.0,21.0,moisture_mismatch,
6422084f,Jaisalmer,2023-04-03 22:00:00,2023-04-03 22:00:00,6,MULTIVARIATE,relative_humidity_pct,24.0,5.0,moisture_mismatch,
7b841163,Jaisalmer,2024-12-25 03:00:00,2024-12-25 03:00:00,6,MULTIVARIATE,temperature_c,10.7,20.7,t_rh_mismatch,
545781ae,Jaisalmer,2023-11-04 02:00:00,2023-11-04 02:00:00,6,MULTIVARIATE,relative_humidity_pct,32.0,5.0,moisture_mismatch,
f21c5abe,Jaisalmer,2024-07-19 22:00:00,2024-07-19 22:00:00,6,MULTIVARIATE,relative_humidity_pct,72.0,32.0,moisture_mismatch,
b01bc212,Jaisalmer,2022-02-01 08:00:00,2022-02-01 08:00:00,6,MULTIVARIATE,relative_humidity_pct,72.0,32.0,moisture_mismatch,
c4efb6a2,Jaisalmer,2021-02-02 09:00:00,2021-02-02 09:00:00,6,MULTIVARIATE,relative_humidity_pct,42.0,2.0,moisture_mismatch,
7983c05f,Jaisalmer,2024-05-10 13:00:00,2024-05-10 13:00:00,6,MULTIVARIATE,relative_humidity_pct,16.0,5.0,moisture_mismatch,
04ef0980,Jaisalmer,2023-05-13 00:00:00,2023-05-13 00:00:00,6,MULTIVARIATE,temperature_c,34.5,44.5,t_rh_mismatch,
4862d8d5,Jaisalmer,2021-09-23 20:00:00,2021-09-23 20:00:00,6,MULTIVARIATE,relative_humidity_pct,83.0,43.0,moisture_mismatch,
5c1348b5,Jaisalmer,2024-03-25 01:00:00,2024-03-25 01:00:00,6,MULTIVARIATE,relative_humidity_pct,31.0,5.0,moisture_mismatch,
e4edbdbc,Jaisalmer,2023-07-04 16:00:00,2023-07-04 16:00:00,6,MULTIVARIATE,relative_humidity_pct,30.0,5.0,moisture_mismatch,
e2935c18,Jaisalmer,2022-12-31 07:00:00,2022-12-31 07:00:00,6,MULTIVARIATE,temperature_c,8.1,18.1,t_rh_mismatch,
5a6e4759,Jaisalmer,2022-11-29 06:00:00,2022-11-29 06:00:00,6,MULTIVARIATE,relative_humidity_pct,45.0,5.0,moisture_mismatch,
744b6af2,Jaisalmer,2024-06-13 03:00:00,2024-06-13 03:00:00,6,MULTIVARIATE,temperature_c,29.4,39.4,t_rh_mismatch,
4b253415,Jaisalmer,2022-06-17 06:00:00,2022-06-17 06:00:00,6,MULTIVARIATE,relative_humidity_pct,76.0,36.0,moisture_mismatch,
2f591b6c,Jaisalmer,2022-05-07 07:00:00,2022-05-07 07:00:00,6,MULTIVARIATE,relative_humidity_pct,38.0,5.0,moisture_mismatch,
4d1449ac,Jaisalmer,2021-01-29 21:00:00,2021-01-29 21:00:00,6,MULTIVARIATE,temperature_c,16.5,26.5,t_rh_mismatch,
fdf1efe3,Jaisalmer,2021-07-05 13:00:00,2021-07-05 13:00:00,6,MULTIVARIATE,temperature_c,36.4,46.4,t_rh_mismatch,
8933dc95,Jaisalmer,2024-01-28 23:00:00,2024-01-28 23:00:00,6,MULTIVARIATE,temperature_c,18.8,28.8,t_rh_mismatch,
ac50ef7a,Jaisalmer,2024-12-05 07:00:00,2024-12-05 07:00:00,6,MULTIVARIATE,temperature_c,14.8,24.8,t_rh_mismatch,
40a159e8,Jaisalmer,2024-05-02 17:00:00,2024-05-02 17:00:00,6,MULTIVARIATE,relative_humidity_pct,9.0,5.0,moisture_mismatch,
8c7c259d,Jaisalmer,2022-08-23 03:00:00,2022-08-23 03:00:00,6,MULTIVARIATE,relative_humidity_pct,99.0,59.0,moisture_mismatch,
fdf1587f,Jaisalmer,2022-11-19 20:00:00,2022-11-19 20:00:00,6,MULTIVARIATE,temperature_c,24.8,34.8,t_rh_mismatch,
1d7637e3,Jaisalmer,2021-04-03 22:00:00,2021-04-03 22:00:00,6,MULTIVARIATE,temperature_c,28.7,38.7,t_rh_mismatch,
d8f50bec,Jaisalmer,2021-09-09 01:00:00,2021-09-09 01:00:00,6,MULTIVARIATE,temperature_c,32.0,42.0,t_rh_mismatch,
636d9326,Jaisalmer,2022-08-16 01:00:00,2022-08-16 01:00:00,6,MULTIVARIATE,temperature_c,26.3,36.3,t_rh_mismatch,
12c3e5e8,Jaisalmer,2021-11-24 14:00:00,2021-11-24 14:00:00,6,MULTIVARIATE,temperature_c,30.6,40.6,t_rh_mismatch,
bdb7d714,Jaisalmer,2021-12-21 17:00:00,2021-12-21 17:00:00,6,MULTIVARIATE,relative_humidity_pct,20.0,5.0,moisture_mismatch,
ff2dec55,Jaisalmer,2022-05-20 12:00:00,2022-05-20 12:00:00,6,MULTIVARIATE,temperature_c,41.1,51.1,t_rh_mismatch,
c957ceef,Jaisalmer,2022-05-19 03:00:00,2022-05-19 03:00:00,6,MULTIVARIATE,relative_humidity_pct,27.0,5.0,moisture_mismatch,
bb3e304e,Jaisalmer,2023-03-16 08:00:00,2023-03-16 08:00:00,6,MULTIVARIATE,relative_humidity_pct,40.0,0.0,moisture_mismatch,
8235312f,Jaisalmer,2021-07-26 18:00:00,2021-07-26 18:00:00,6,MULTIVARIATE,relative_humidity_pct,53.0,13.0,moisture_mismatch,
dac011b3,Jaisalmer,2023-01-25 17:00:00,2023-01-25 17:00:00,6,MULTIVARIATE,relative_humidity_pct,15.0,5.0,moisture_mismatch,
4a3b5356,Jaisalmer,2023-06-03 02:00:00,2023-06-03 02:00:00,6,MULTIVARIATE,relative_humidity_pct,78.0,38.0,moisture_mismatch,
03d668e7,Jaisalmer,2022-03-19 06:00:00,2022-03-19 06:00:00,6,MULTIVARIATE,temperature_c,22.8,32.8,t_rh_mismatch,
9fac7ab8,Jaisalmer,2023-01-28 04:00:00,2023-01-28 04:00:00,6,MULTIVARIATE,temperature_c,8.7,18.7,t_rh_mismatch,
a27ba8a9,Jaisalmer,2023-11-12 07:00:00,2023-11-12 07:00:00,6,MULTIVARIATE,relative_humidity_pct,78.0,38.0,moisture_mismatch,
3775d775,Jaisalmer,2023-06-28 08:00:00,2023-06-28 08:00:00,6,MULTIVARIATE,temperature_c,30.0,40.0,t_rh_mismatch,
3253387e,Jaisalmer,2022-12-07 03:00:00,2022-12-07 03:00:00,6,MULTIVARIATE,relative_humidity_pct,51.0,11.0,moisture_mismatch,
f46fe7f6,Jaisalmer,2022-05-01 20:00:00,2022-05-01 20:00:00,6,MULTIVARIATE,relative_humidity_pct,11.0,5.0,moisture_mismatch,
8731072d,Jaisalmer,2021-07-09 12:00:00,2021-07-09 12:00:00,6,MULTIVARIATE,relative_humidity_pct,43.0,3.0,moisture_mismatch,
a2a1172b,Jaisalmer,2022-07-02 23:00:00,2022-07-02 23:00:00,6,MULTIVARIATE,relative_humidity_pct,91.0,51.0,moisture_mismatch,
15c54da1,Jaisalmer,2022-05-03 06:00:00,2022-05-03 06:00:00,6,MULTIVARIATE,relative_humidity_pct,63.0,23.0,moisture_mismatch,
b374e91a,Jaisalmer,2021-10-24 02:00:00,2021-10-24 02:00:00,6,MULTIVARIATE,temperature_c,23.6,33.6,t_rh_mismatch,
d1e1016b,Jaisalmer,2024-03-23 14:00:00,2024-03-23 14:00:00,6,MULTIVARIATE,temperature_c,36.5,46.5,t_rh_mismatch,
746de1e0,Jaisalmer,2021-10-18 03:00:00,2021-10-18 03:00:00,6,MULTIVARIATE,relative_humidity_pct,42.0,2.0,moisture_mismatch,
ace2b6db,Jaisalmer,2022-12-09 05:00:00,2022-12-09 05:00:00,6,MULTIVARIATE,temperature_c,15.1,25.1,t_rh_mismatch,
f622f65e,Jaisalmer,2021-04-06 04:00:00,2021-04-06 04:00:00,6,MULTIVARIATE,temperature_c,25.4,35.4,t_rh_mismatch,
a8f1fcc4,Jaisalmer,2021-07-12 06:00:00,2021-07-12 06:00:00,6,MULTIVARIATE,relative_humidity_pct,83.0,43.0,moisture_mismatch,
9b1e0d79,Jaisalmer,2024-05-02 13:00:00,2024-05-02 13:00:00,6,MULTIVARIATE,temperature_c,35.1,45.1,t_rh_mismatch,
dcb73c70,Jaisalmer,2024-09-21 01:00:00,2024-09-21 01:00:00,6,MULTIVARIATE,temperature_c,30.7,40.7,t_rh_mismatch,
d566b794,Jaisalmer,2021-01-03 08:00:00,2021-01-03 08:00:00,6,MULTIVARIATE,temperature_c,9.1,19.1,t_rh_mismatch,
bc9150e5,Jaisalmer,2023-12-03 06:00:00,2023-12-03 06:00:00,6,MULTIVARIATE,relative_humidity_pct,89.0,49.0,moisture_mismatch,
f488fd0f,Jaisalmer,2022-02-18 23:00:00,2022-02-18 23:00:00,6,MULTIVARIATE,relative_humidity_pct,44.0,4.0,moisture_mismatch,
997ec348,Jaisalmer,2023-12-05 14:00:00,2023-12-05 14:00:00,6,MULTIVARIATE,temperature_c,23.3,33.3,t_rh_mismatch,
b81f014f,Jaisalmer,2024-11-08 08:00:00,2024-11-08 08:00:00,6,MULTIVARIATE,relative_humidity_pct,51.0,11.0,moisture_mismatch,
05f6ce59,Jaisalmer,2024-07-29 15:00:00,2024-07-29 15:00:00,6,MULTIVARIATE,relative_humidity_pct,36.0,5.0,moisture_mismatch,
89b26783,Mumbai,2024-01-08 22:00:00,2024-01-08 22:00:00,1,SPIKE,temperature_c,25.8,39.75410975352212,large,mag=13.95
d617d3f5,Mumbai,2021-07-11 10:00:00,2021-07-11 10:00:00,1,SPIKE,temperature_c,27.3,22.825763277146997,medium,mag=-4.47
b2da98c0,Mumbai,2022-09-09 17:00:00,2022-09-09 17:00:00,1,SPIKE,relative_humidity_pct,83.0,78.55867448339566,small,mag=-4.44
f383cf5d,Mumbai,2021-01-10 00:00:00,2021-01-10 00:00:00,1,SPIKE,relative_humidity_pct,85.0,38.75217849780738,large,mag=-46.25
5f2d6361,Mumbai,2023-11-16 17:00:00,2023-11-16 17:00:00,1,SPIKE,temperature_c,29.6,31.56399269806183,small,mag=1.96
6f7f88a6,Mumbai,2024-08-09 08:00:00,2024-08-09 08:00:00,1,SPIKE,relative_humidity_pct,94.0,77.68107270326519,medium,mag=-16.32
84385c53,Mumbai,2021-11-27 23:00:00,2021-11-27 23:00:00,1,SPIKE,surface_pressure_hpa,1009.6,1014.0044217815383,medium,mag=4.40
fb0c27ce,Mumbai,2023-09-08 02:00:00,2023-09-08 02:00:00,1,SPIKE,temperature_c,26.3,27.947721375707413,small,mag=1.65
87f6e8d0,Mumbai,2023-06-30 12:00:00,2023-06-30 12:00:00,1,SPIKE,temperature_c,26.8,28.766863139976405,small,mag=1.97
fff0547a,Mumbai,2023-04-07 22:00:00,2023-04-07 22:00:00,1,SPIKE,temperature_c,29.9,25.309676974957643,medium,mag=-4.59
c23e8ba3,Mumbai,2023-12-30 22:00:00,2023-12-30 22:00:00,1,SPIKE,temperature_c,23.6,41.03346860274384,large,mag=17.43
3d3fb39b,Mumbai,2021-05-31 17:00:00,2021-05-31 17:00:00,1,SPIKE,surface_pressure_hpa,1001.0,1017.6917946584043,large,mag=16.69
5b86e319,Mumbai,2021-09-05 13:00:00,2021-09-05 13:00:00,1,SPIKE,surface_pressure_hpa,1003.4,1007.8328852086005,medium,mag=4.43
2645bf35,Mumbai,2023-09-25 15:00:00,2023-09-25 15:00:00,1,SPIKE,relative_humidity_pct,80.0,63.61989347213013,medium,mag=-16.38
d4275622,Mumbai,2024-12-30 21:00:00,2024-12-30 21:00:00,1,SPIKE,surface_pressure_hpa,1012.8,1010.8526010240348,small,mag=-1.95
9b7dbdc5,Mumbai,2023-07-18 14:00:00,2023-07-18 14:00:00,1,SPIKE,temperature_c,26.2,43.682528324739664,large,mag=17.48
567f6a38,Mumbai,2021-08-08 16:00:00,2021-08-08 16:00:00,1,SPIKE,temperature_c,27.8,31.88011735962739,medium,mag=4.08
ac85cb51,Mumbai,2024-06-09 02:00:00,2024-06-09 02:00:00,1,SPIKE,relative_humidity_pct,78.0,110.53792887040348,large,mag=32.54
4a9806cc,Mumbai,2023-03-03 18:00:00,2023-03-03 18:00:00,1,SPIKE,surface_pressure_hpa,1010.9,1005.3039649710557,medium,mag=-5.60
d8ea768f,Mumbai,2022-07-09 15:00:00,2022-07-09 15:00:00,1,SPIKE,temperature_c,26.6,22.433816952131885,medium,mag=-4.17
ea38e670,Mumbai,2022-04-28 06:00:00,2022-04-28 06:00:00,1,SPIKE,temperature_c,27.7,45.399603373617225,large,mag=17.70
adc6b01a,Mumbai,2021-04-18 09:00:00,2021-04-18 09:00:00,1,SPIKE,temperature_c,30.9,25.604719603077296,medium,mag=-5.30
891b233a,Mumbai,2023-11-16 00:00:00,2023-11-16 00:00:00,1,SPIKE,temperature_c,23.5,21.656130718220457,small,mag=-1.84
4b6b63df,Mumbai,2022-06-06 13:00:00,2022-06-06 13:00:00,1,SPIKE,surface_pressure_hpa,1002.9,1008.3945733932205,medium,mag=5.49
6bcf005b,Mumbai,2023-03-28 02:00:00,2023-03-28 02:00:00,1,SPIKE,temperature_c,22.5,18.222752170649187,medium,mag=-4.28
323b5126,Mumbai,2023-12-02 05:00:00,2023-12-02 05:00:00,1,SPIKE,surface_pressure_hpa,1007.4,1001.6568964008924,medium,mag=-5.74
c35528e1,Mumbai,2021-10-19 13:00:00,2021-10-19 13:00:00,1,SPIKE,surface_pressure_hpa,1008.1,1012.1027272978482,medium,mag=4.00
f34826ca,Mumbai,2023-09-09 00:00:00,2023-09-09 00:00:00,1,SPIKE,surface_pressure_hpa,1003.8,1001.6473994890874,small,mag=-2.15
1db22636,Mumbai,2024-08-21 11:00:00,2024-08-21 11:00:00,1,SPIKE,surface_pressure_hpa,1003.5,1001.2976895912302,small,mag=-2.20
dee90011,Mumbai,2021-08-20 17:00:00,2021-08-20 17:00:00,1,SPIKE,surface_pressure_hpa,1002.3,1024.6558300260988,large,mag=22.36
ab23a1d4,Mumbai,2024-04-10 23:00:00,2024-04-10 23:00:00,1,SPIKE,surface_pressure_hpa,1007.2,1009.0685557409273,small,mag=1.87
d26c135a,Mumbai,2022-06-02 08:00:00,2022-06-02 08:00:00,1,SPIKE,temperature_c,30.8,46.847917799531984,large,mag=16.05
b82bf309,Mumbai,2022-01-18 03:00:00,2022-01-18 03:00:00,1,SPIKE,temperature_c,21.4,19.427717699890533,small,mag=-1.97
4f836be7,Mumbai,2021-04-08 11:00:00,2021-04-08 11:00:00,1,SPIKE,temperature_c,31.1,25.803654683250333,medium,mag=-5.30
a6ea7ac6,Mumbai,2022-06-12 06:00:00,2022-06-12 06:00:00,1,SPIKE,surface_pressure_hpa,1002.2,1004.4188604069037,small,mag=2.22
47d53c96,Mumbai,2021-03-11 06:00:00,2021-03-11 06:00:00,1,SPIKE,temperature_c,23.5,19.272884642347123,medium,mag=-4.23
6ddce42e,Mumbai,2022-10-14 05:00:00,2022-10-14 05:00:00,1,SPIKE,relative_humidity_pct,93.0,134.2819101656832,large,mag=41.28
9d266be9,Mumbai,2024-08-28 22:00:00,2024-08-28 22:00:00,1,SPIKE,surface_pressure_hpa,1004.3,1006.508708722743,small,mag=2.21
bcd07ae4,Mumbai,2023-11-28 14:00:00,2023-11-28 14:00:00,1,SPIKE,relative_humidity_pct,57.0,72.02139583290636,medium,mag=15.02
5f03a81a,Mumbai,2021-06-22 00:00:00,2021-06-22 00:00:00,1,SPIKE,relative_humidity_pct,82.0,67.7631173277545,medium,mag=-14.24
457c3743,Mumbai,2023-04-21 07:00:00,2023-04-21 07:00:00,1,SPIKE,relative_humidity_pct,78.0,94.97735895765018,medium,mag=16.98
e9957c18,Mumbai,2024-09-26 11:00:00,2024-09-26 11:00:00,1,SPIKE,relative_humidity_pct,94.0,139.2060642877645,large,mag=45.21
67ea625e,Mumbai,2024-12-29 00:00:00,2024-12-29 00:00:00,1,SPIKE,relative_humidity_pct,74.0,90.7994232031691,medium,mag=16.80
caeaaa29,Mumbai,2024-05-11 21:00:00,2024-05-11 21:00:00,1,SPIKE,surface_pressure_hpa,1007.1,1004.7928168150313,small,mag=-2.31
ebb08957,Mumbai,2021-02-14 19:00:00,2021-02-14 19:00:00,1,SPIKE,temperature_c,24.4,22.65695054359214,small,mag=-1.74
b12523b0,Mumbai,2021-04-12 03:00:00,2021-04-12 03:00:00,1,SPIKE,temperature_c,25.4,23.710380335467562,small,mag=-1.69
a3c28430,Mumbai,2023-07-16 11:00:00,2023-07-16 11:00:00,1,SPIKE,temperature_c,26.9,22.491487683047538,medium,mag=-4.41
4fd54c45,Mumbai,2021-06-03 01:00:00,2021-06-03 01:00:00,1,SPIKE,surface_pressure_hpa,1004.2,1001.8243403155661,small,mag=-2.38
59430b60,Mumbai,2023-07-12 04:00:00,2023-07-12 04:00:00,1,SPIKE,surface_pressure_hpa,1002.4,1000.4638960215815,small,mag=-1.94
acb1a39c,Mumbai,2021-04-27 21:00:00,2021-04-27 21:00:00,1,SPIKE,surface_pressure_hpa,1007.9,990.387514730516,large,mag=-17.51
987ae398,Mumbai,2024-01-13 07:00:00,2024-01-13 07:00:00,1,SPIKE,temperature_c,20.7,22.715696386365128,small,mag=2.02
4a4152b0,Mumbai,2021-11-19 17:00:00,2021-11-19 17:00:00,1,SPIKE,relative_humidity_pct,82.0,97.93456301000943,medium,mag=15.93
01c31088,Mumbai,2022-08-02 00:00:00,2022-08-02 00:00:00,1,SPIKE,relative_humidity_pct,88.0,104.18118148431925,medium,mag=16.18
a155d2d2,Mumbai,2024-11-29 11:00:00,2024-11-29 11:00:00,1,SPIKE,surface_pressure_hpa,1010.1,1004.9654966781742,medium,mag=-5.13
740308d1,Mumbai,2024-06-05 15:00:00,2024-06-05 15:00:00,1,SPIKE,relative_humidity_pct,62.0,66.45356387621527,small,mag=4.45
cde453e2,Mumbai,2022-02-11 17:00:00,2022-02-11 17:00:00,1,SPIKE,relative_humidity_pct,53.0,65.28391361899696,medium,mag=12.28
2dff5f89,Mumbai,2022-09-29 04:00:00,2022-09-29 04:00:00,1,SPIKE,relative_humidity_pct,96.0,83.00182156479522,medium,mag=-13.00
092f3267,Mumbai,2021-07-16 16:00:00,2021-07-16 16:00:00,1,SPIKE,temperature_c,27.2,40.29368306278614,large,mag=13.09
a4b00226,Mumbai,2021-04-11 16:00:00,2021-04-11 16:00:00,1,SPIKE,temperature_c,32.2,48.19813579594153,large,mag=16.00
b4272dcd,Mumbai,2022-01-22 15:00:00,2022-01-22 15:00:00,1,SPIKE,temperature_c,26.3,24.667078834809224,small,mag=-1.63
cb9a3bcf,Mumbai,2024-08-28 00:00:00,2024-08-28 00:00:00,1,SPIKE,relative_humidity_pct,91.0,54.833484844008424,large,mag=-36.17
b99a63b2,Mumbai,2021-02-22 01:00:00,2021-02-22 01:00:00,1,SPIKE,temperature_c,23.7,25.327751270923336,small,mag=1.63
ec6ff8e3,Mumbai,2024-07-10 17:00:00,2024-07-10 17:00:00,1,SPIKE,relative_humidity_pct,81.0,66.30942541927696,medium,mag=-14.69
a34a9086,Mumbai,2021-05-06 01:00:00,2021-05-06 01:00:00,1,SPIKE,temperature_c,27.5,9.977396144348745,large,mag=-17.52
5cc864e6,Mumbai,2022-10-25 16:00:00,2022-10-25 16:00:00,1,SPIKE,relative_humidity_pct,68.0,85.68673432430808,medium,mag=17.69
7427572e,Mumbai,2021-12-23 10:00:00,2021-12-23 10:00:00,1,SPIKE,relative_humidity_pct,57.0,51.52301003715179,small,mag=-5.48
35d3bba1,Mumbai,2021-02-09 05:00:00,2021-02-09 05:00:00,1,SPIKE,surface_pressure_hpa,1009.8,1014.3911137383268,medium,mag=4.59
ae404f1e,Mumbai,2022-04-16 08:00:00,2022-04-16 08:00:00,1,SPIKE,relative_humidity_pct,80.0,124.79321879926104,large,mag=44.79
e634c52d,Mumbai,2021-05-17 10:00:00,2021-05-17 10:00:00,1,SPIKE,surface_pressure_hpa,992.6,988.3753687540942,medium,mag=-4.22
26944972,Mumbai,2023-04-20 05:00:00,2023-04-20 05:00:00,1,SPIKE,relative_humidity_pct,86.0,80.89808001940136,small,mag=-5.10
72e07b9a,Mumbai,2021-09-23 16:00:00,2021-09-23 16:00:00,1,SPIKE,relative_humidity_pct,88.0,82.31824616759472,small,mag=-5.68
7f82b9ad,Mumbai,2024-05-30 16:00:00,2024-05-30 16:00:00,1,SPIKE,relative_humidity_pct,58.0,45.66979818307677,medium,mag=-12.33
